,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Retirement,EstimatedSalary / Age,CreditScore / Age,NumOfProducts / Tenure,EstimatedSalary / CreditScore,EstimatedSalary / Balance,EstimatedSalary / Tenure,EstimatedSalary / NumOfProducts,CreditScore / Tenure
15,4,3,3,143129.41,2,0,1,64327.26,0,1,0,1,0.0,-0.4153949104367817,-0.5233535274574946,0.7499999999999999,-0.32972966428964773,-1.4522334052650517e-05,-0.02427821067470054,32163.63,0.414269424987783
16,4,4,1,132602.88,1,1,0,5097.67,1,1,0,1,0.0,-0.9191243502047168,-0.8769679775387592,0.7499999999999999,-0.966179245616695,-2.123424471901561e-05,-0.6893256860763879,5097.67,1.987815605147418
17,3,1,9,0.0,2,1,1,14406.41,0,0,1,0,0.0,-0.7267434207504312,0.8132650523211402,-0.14999999999999994,-0.8447486813130519,0.23525136319266463,-0.7437853558575667,7203.205,-0.4897214530053755
18,3,3,6,0.0,1,0,0,158684.81,0,0,1,1,0.0,0.3718995474101361,-0.6171229591202232,-0.3214285714285714,0.7630973255808492,2.5914833809101148,0.29944669814284336,158684.81,-0.22557419775207688
19,5,1,6,0.0,2,1,1,54724.03,0,0,0,0,0.0,-0.09599423627384347,1.8863591948407274,0.10714285714285708,-0.521083931874151,0.8936844143088776,-0.4303984049185056,27362.015,-0.04443720475647508
20,5,3,8,0.0,2,1,1,170886.17,0,0,0,1,0.0,0.6128097421593078,0.0826383252728724,-0.08333333333333336,0.52016023351559,2.790745606521828,0.1185077976046674,85443.085,-0.24859640549492323
21,4,2,8,0.0,2,1,0,138555.46,0,0,1,0,0.0,0.6735990645227194,0.37675218078774875,-0.08333333333333336,0.41742440703358646,2.262747970995389,-0.05802765761858145,69277.73,-0.34589781180431123
22,3,2,4,0.0,1,1,0,118913.53,1,0,1,0,0.0,0.22282906345559286,-0.5623248520505343,-0.14999999999999994,0.5182679775603269,1.9419726896243392,0.35416453570440987,118913.53,-0.06007493077048382
23,5,3,3,0.0,2,0,1,8487.75,0,0,0,1,0.0,-0.8828445783826216,-0.39900710720909377,0.7499999999999999,-0.934029789428674,0.13859284608973332,-0.7103045912864961,4243.875,0.535136015637726
24,6,2,5,0.0,1,1,1,187616.16,0,0,0,0,0.0,0.9016618628315703,0.7242394008899881,-0.25,0.4432063466592422,3.0639655624826148,0.7220790927277665,187616.16,0.2956833360482163
25,3,1,3,0.0,2,0,1,124508.29,0,0,0,1,0.0,0.9178311083069915,0.8430934318759217,0.7499999999999999,0.4037963948717865,2.0333415476338876,0.7150866976561548,62254.145,0.32532985828310795
26,5,2,2,136815.64,1,1,1,170041.95,0,1,0,1,0.0,0.8213567936836165,0.5404445076127705,0.24999999999999992,0.46398664624040087,-1.5649651509568864e-06,1.9708590555445402,170041.95,1.3082260954552858
27,3,3,9,0.0,2,0,0,38433.35,0,0,0,1,0.0,-0.6241587216690987,-0.6268967321697082,-0.14999999999999994,-0.5742325325243884,0.6276388953234348,-0.6257104323105888,19216.675,-0.4696530379540642
28,3,3,3,141349.43,1,1,1,100187.43,0,1,0,0,0.0,-0.07730631908544343,-0.5728325058328556,0.0,0.13212502439333565,-1.028674496952311e-05,0.4162883815683848,100187.43,0.3184883531519791
29,2,1,0,59697.17,2,1,1,53483.21,0,0,0,1,0.0,-0.2596680287854699,-0.45299857932529275,5.249999999999999,-0.1604277947185944,-7.231088380103142e-06,1.8137281501749636,26741.605,2.7586251832546016
30,3,2,3,0.0,3,1,0,140469.38,1,0,1,0,0.0,0.40022856467601237,-0.3101959599907616,1.4999999999999998,0.5480222448546537,2.294004483289328,0.9111795502495807,46823.12666666667,0.3572568822283759
31,3,2,7,85311.7,1,0,1,156731.91,0,0,0,1,0.0,0.6825374739031536,-0.36087373638673226,-0.37499999999999994,0.9193709155108327,8.140648865499039e-06,0.14819671110313942,156731.91,-0.38276592278872784
32,3,3,9,110112.54,2,0,0,81898.81,0,1,0,1,0.0,-0.20211502696111863,-0.552612113787917,-0.14999999999999994,-0.04206019650369741,-9.715492031409996e-06,-0.412109330113046,40949.405,-0.4860726502687735
33,3,3,6,0.0,2,1,1,34410.55,0,0,1,0,0.0,-0.6445039933224378,-0.7136639010784017,0.10714285714285708,-0.5817069600304475,0.5619419499672779,-0.5730069338669673,17205.275,-0.312884834663626
34,5,1,9,0.0,2,1,1,142033.07,0,0,1,0,0.0,0.8868026000931472,1.1074095016733827,-0.14999999999999994,0.2782209115897608,2.3195413373422187,-0.11659320729199198,71016.535,-0.3319107346473367
35,2,3,0,134264.04,1,1,0,27822.99,1,0,0,0,0.0,-0.7199768909857415,-0.9792669710590368,2.2499999999999996,-0.6317649741879596,-1.8477848267682143e-05,0.5527150895444238,27822.99,3.34243362111093
36,2,2,3,145260.23,1,0,1,114066.77,0,0,1,1,0.0,0.42943782493936883,-0.21523906568697165,0.0,0.5158013924914053,-9.037982152909838e-06,0.5868055187259373,114066.77,0.12692620948037137
37,6,2,7,76548.6,1,0,1,98453.45,0,0,1,1,0.0,0.16806120454324944,1.0298680302411185,-0.37499999999999994,-0.21098317389485458,-8.579279945574304e-07,-0.2097985594627136,98453.45,-0.07375794103274153
38,6,2,7,0.0,1,1,1,40812.9,0,0,0,1,0.0,-0.5264595026517357,0.9203723772807223,-0.37499999999999994,-0.7013215522409151,0.6664996804288945,-0.5638752507962626,40812.9,-0.021306401694087016
39,3,3,6,70349.48,2,0,1,178074.04,0,1,0,1,0.0,0.6786345210966492,-0.4496944448898003,0.10714285714285708,0.997843015323132,1.947601770064608e-05,0.43556663267613766,89037.02,-0.2320899169245806
40,2,2,4,0.0,1,1,0,70154.22,0,0,1,1,0.0,-0.29360776262330673,-0.7981949650896298,-0.14999999999999994,-0.038551203156251525,1.1456771430712123,-0.12506850857450336,70154.22,-0.12940218276592277
41,2,4,8,122522.32,1,0,0,181297.65,1,0,0,0,0.0,0.38261044018398593,-1.1884888266959566,-0.41666666666666663,1.5506198088550578,2.3031261659307185e-06,0.17535762742120248,181297.65,-0.5192159417929088
42,3,5,2,117419.35,1,1,1,94153.83,0,0,0,0,0.0,-0.3725875126137943,-1.1889097648555835,0.24999999999999992,0.09786467484015417,-8.766883999059128e-06,0.7277427914504458,94153.83,0.7000923060216105
43,6,3,2,131394.56,1,0,0,194365.76,1,0,0,0,0.0,0.5372253080413019,-0.038603179115197894,0.24999999999999992,0.5175347409247866,2.295651888743509e-06,2.369305134004971,194365.76,1.5453982733344191
44,4,5,5,155931.11,1,1,1,158338.39,0,0,1,0,0.0,0.022482244595367847,-0.9408368761152955,-0.25,0.5626838137661632,-5.278896148225672e-06,0.4822808735637779,158338.39,0.012901123961557227
45,5,2,4,109421.13,2,1,1,126517.46,0,1,0,0,0.0,0.5323526563258353,1.0133334517739445,0.45,0.05634327112998568,-2.9794499629642208e-06,0.42890009948461444,63258.73,0.42521583319758904
46,6,1,9,112045.67,1,1,1,119708.21,1,1,0,0,0.0,0.7125648751498574,1.9523750303504068,-0.44999999999999996,-0.0664217256440532,-4.414218542336006e-06,-0.22630364639480685,119708.21,-0.23430526144323177
47,4,2,9,137843.8,1,1,1,117622.8,1,1,0,0,0.0,0.1802756896634477,-0.13857551477250524,-0.44999999999999996,0.1987113351860839,-7.92671111227489e-06,-0.23655191880544685,117622.8,-0.40944779280013033
48,3,2,2,103391.38,1,0,1,90878.13,0,1,0,1,0.0,-0.054181424550838284,-0.4091624409861864,0.24999999999999992,0.07080191981331443,-7.507576505840761e-06,0.674083853183257,90878.13,0.6818482923386002
49,5,2,2,103769.22,2,1,0,194099.12,0,1,0,0,0.0,1.017551893703627,0.5365119592205776,1.2499999999999998,0.6300109345989905,8.684869147722821e-06,2.364937328864218,97049.56,1.3690394743986536
50,5,3,10,116363.37,2,1,0,198059.16,0,1,0,1,0.0,0.7379867460478773,-0.20691843910349064,-0.2045454545454545,0.8514993217138527,5.934537483070455e-06,0.07025092022210253,99029.58,-0.41168683084304525
51,3,2,5,146050.97,2,0,0,86424.57,0,1,0,1,0.0,-0.050744853901549127,-0.1507008723150993,0.24999999999999992,-0.04446320598793219,-1.2198291410042993e-05,-0.10672593840583725,43212.285,-0.1011239615572569
52,6,2,5,0.0,2,0,0,116978.19,0,0,0,0,0.0,0.37883238773837624,0.9593204954478431,0.24999999999999992,-0.03975230755246734,1.9103663641232989,0.14352207109123954,58489.095,0.20750393658033345
53,4,3,8,125561.97,1,0,0,164040.94,1,1,0,1,0.0,0.5501227776586616,-0.1906258300772996,-0.41666666666666663,0.6320954257137185,-5.263354840519384e-07,0.08113077142250691,164040.94,-0.32664024180557827
54,4,3,1,98495.72,1,1,0,40014.76,1,1,0,1,0.0,-0.5944039429561494,-0.43304848366407855,0.7499999999999999,-0.5790315175983652,-1.522745378106999e-05,0.16863473922807215,40014.76,1.7506434272682847
55,4,3,1,125211.92,1,1,1,113410.49,0,0,0,1,0.0,0.03815501338479739,-0.4205605739026028,0.7499999999999999,0.18925542310162635,-7.070267546040387e-06,1.9720677207947295,113410.49,1.832741488841831
56,4,3,5,127864.4,1,1,0,87107.57,0,0,0,1,0.0,-0.22532202479027302,-0.3940163803364897,-0.25,-0.14292943418247003,-1.0736559092509834e-05,-0.10113185853947429,87107.57,0.00681978606722043
57,5,1,0,75888.2,1,0,0,45613.75,0,1,0,1,0.0,-0.050729390544018094,3.0369918079616407,2.2499999999999996,-0.6031717481120965,-1.2046105939082715e-05,1.4270014642732214,45613.75,5.622935331487213
58,3,5,4,0.0,1,1,0,1643.11,1,0,1,0,1.0,-0.9427770596770516,-1.3885896468908534,-0.14999999999999994,-0.9964209432574621,0.026812011829375784,-0.7984329965507997,1643.11,-0.05825052940218277
59,4,4,4,40685.92,1,1,1,46775.28,0,0,0,1,0.0,-0.6077593540105976,-0.7633880563791242,-0.14999999999999994,-0.5157893255880454,-3.08713092081721e-06,-0.3548494588835635,46775.28,0.12966281153282289
60,5,2,5,136857.0,1,0,0,84509.57,0,1,0,1,0.0,-0.045534617087720025,0.5695453657149965,-0.25,-0.26737020235643183,-1.177760534799103e-05,-0.12241065721123251,84509.57,0.13756855079546074
61,5,1,9,152328.88,2,0,0,126494.82,0,1,0,0,0.0,0.8069410086365875,1.1871302432177946,-0.14999999999999994,0.19525442105251084,-8.300665138097239e-06,-0.19295239746784587,63247.41,-0.36383775859260464
62,3,2,1,56084.69,2,0,0,178798.13,0,0,1,1,0.0,1.0822086239960373,-0.06802797997922992,2.2499999999999996,1.1044856208363645,3.0200753830875694e-05,3.57873103162776,89399.065,1.5408372699136668
63,5,4,8,78707.16,1,1,1,99398.36,0,0,1,1,0.0,-0.28567967310367975,-0.7379146161635903,-0.41666666666666663,-0.060371462554890835,-1.2379040280073398e-06,-0.27183726692571614,99398.36,-0.29724710864961723
64,4,1,4,109166.37,1,1,1,92840.67,0,1,0,1,0.0,0.38859507050124703,0.8594346829640952,-0.14999999999999994,-0.0034235669667618115,-7.973342684139759e-06,0.09790627300836455,92840.67,0.10959439648151156
65,5,2,6,169831.46,2,1,1,27758.36,0,1,0,0,0.0,-0.6626140418452198,0.5202355783751135,0.10714285714285708,-0.7741306545881184,-1.9192806878381867e-05,-0.6197078945189908,13879.18,-0.011858608893956644
66,3,2,1,101633.04,1,1,0,110431.51,0,1,0,0,0.0,0.267390432006045,-0.028734040563122044,0.7499999999999999,0.2344151012206476,-4.117283042000918e-06,1.898870127645544,110431.51,1.6594233588532334
67,5,3,10,123180.01,2,1,1,196673.28,0,1,0,1,0.0,0.7651904105311341,-0.0280373715935067,-0.2045454545454545,0.744988244162501,4.2125803883962595e-06,0.06405947333921022,98336.64,-0.38100371692161894
68,5,2,5,150725.53,2,0,1,113656.85,0,1,0,0,0.0,0.2671474978309526,0.232806864817809,0.24999999999999992,0.11502667890980697,-9.547394131359626e-06,0.11631878965149454,56828.425,0.01442145843514146
69,5,1,8,98373.26,1,1,0,18203.0,0,0,0,0,0.0,-0.6266652354059055,2.161778030451082,-0.41666666666666663,-0.8399649861514624,-1.884017344995907e-05,-0.7151884905646514,18203.0,-0.30636911549112233
70,5,4,2,133745.44,4,1,0,28373.86,1,1,0,1,0.0,-0.7684438850566172,-0.6637289311000336,3.2499999999999996,-0.7643481714811491,-1.8397461885858875e-05,-0.3497928038261483,7093.465,1.2534940544062552
71,6,1,6,0.0,1,1,0,33953.87,0,0,0,1,0.0,-0.5125178324032772,1.563991930518654,-0.3214285714285714,-0.7425007028169807,0.5544838409374355,-0.5762130050571416,33953.87,0.06893630884508871
72,4,2,0,163607.18,1,0,1,44203.55,0,0,1,0,0.0,-0.5035563709986651,0.0685387005496448,2.2499999999999996,-0.5744166159249379,-1.744972149805727e-05,1.3577003975597954,44203.55,5.0026388662648635
73,4,1,5,157780.84,2,1,1,58426.81,0,1,0,0,0.0,-0.07462841768302694,1.0002380656279428,0.24999999999999992,-0.380412280062239,-1.5814615946500914e-05,-0.3360402949494114,29213.405,-0.07223760655915729
74,3,2,9,0.0,2,0,1,145562.4,0,0,0,1,0.0,0.5660431748265862,-0.41745873825217195,-0.14999999999999994,0.8298586003353107,2.3771793507045147,-0.09924911895106905,72781.2,-0.5170874735298909
75,5,1,1,178718.19,2,1,0,22388.0,0,0,0,0,0.0,-0.5518398056725738,2.5775045747685974,2.2499999999999996,-0.8169598797298809,-1.9816271456391072e-05,-0.26447874492366114,11194.0,2.3618178856491285
76,5,4,8,0.0,2,1,1,139161.64,0,0,0,1,0.0,-0.0021107943748289422,-0.7585119767684126,-0.08333333333333336,0.36292475539446684,2.272647586769476,-0.054717731475690264,69580.82,-0.3175182349640731
77,5,2,9,0.0,1,1,1,148210.64,0,0,0,0,0.0,0.7868869441949572,0.5677265620836075,-0.44999999999999996,0.42233354478786833,2.42042815217861,-0.08623494671215508,148210.64,-0.3720475647499593
78,5,2,5,77253.22,1,0,1,194239.63,0,0,1,1,0.0,1.2578992531388782,0.8226346467858718,-0.25,0.6725871419833996,1.9199208377480585e-05,0.7763283169919815,194239.63,0.16037356789922355
79,2,3,10,122189.66,2,1,0,98301.61,0,1,0,0,0.0,-0.05190214276128919,-1.038809377203158,-0.2045454545454545,0.5389393211923448,-8.72375499916688e-06,-0.3754179486500063,49150.805,-0.6455419153252677
80,5,2,1,96645.54,2,0,0,171413.66,0,0,0,0,0.0,0.9408272664713079,0.3307471477584942,2.2499999999999996,0.6803176208867455,7.10309425000044e-06,3.3972845530739058,85706.83,2.0425476461964487
81,5,2,2,0.0,1,1,0,136458.19,1,0,0,0,0.0,0.6489910021768914,1.0178804608524175,0.24999999999999992,0.1392344988190781,2.2284971425706335,1.420726593896621,136458.19,1.3720801433458218
82,3,2,3,0.0,2,0,0,26019.59,0,0,0,0,0.0,-0.6807488384840484,-0.3204558779114181,0.7499999999999999,-0.7019602546810089,0.424907933708528,-0.49491400600619734,13009.795,0.24779280013031435
83,3,2,4,90307.62,1,1,1,159235.29,0,0,0,0,0.0,0.8063393394017193,-0.3496993872788512,-0.14999999999999994,1.0553160400006056,6.933587297435804e-06,0.750468745002772,159235.29,-0.0673725362436879
84,2,3,4,0.0,2,1,0,1907.66,0,0,0,0,0.0,-0.9365535768793954,-0.9557191752516799,0.45,-0.9921129013904605,0.031132417242016566,-0.7958328551241883,953.83,-0.09108975403160131
85,4,5,10,0.0,2,1,1,114675.75,0,0,1,0,1.0,-0.3780300766933718,-1.250228294277542,-0.2045454545454545,0.14095495304770303,1.8727648739011078,-0.3022661475827833,57337.875,-0.4498334049075212
86,5,1,3,121681.82,1,1,0,128643.35,1,0,1,1,0.0,1.2433970250937654,2.4452279470312064,0.0,0.11224458207179155,-4.596733390228281e-06,0.7658887237737304,128643.35,0.7198566541782049
87,5,1,9,0.0,2,1,0,151869.35,0,0,0,1,0.0,0.9486120086835534,1.0206086662995013,-0.14999999999999994,0.35465664596073787,2.480179089571477,-0.06825504983262891,75934.675,-0.3255253298582831
88,4,3,4,0.0,3,1,0,93251.42,1,0,0,0,0.0,-0.19097382515416347,-0.47175925246465905,1.0499999999999998,-0.06674246714302443,1.5228809529251024,0.101943347629346,31083.806666666667,0.18804365531845565
89,4,1,3,81623.67,2,1,1,156791.36,0,1,0,0,0.0,1.1503809701901015,0.7846838523993107,0.7499999999999999,0.608851872702159,9.508149389332638e-06,1.1117061820881857,78395.68,0.45759895748493234
90,4,3,5,0.0,3,1,1,174205.22,1,0,1,0,0.0,0.5344323442992336,-0.3755711394686645,0.7499999999999999,0.7559757155760698,2.844949505916367,0.6122374097951149,58068.40666666667,-0.006863224195037267
91,6,3,7,118626.55,2,1,0,147132.46,0,0,0,1,0.0,0.275509792376142,0.09746477872332884,0.0,0.18187113292749876,-1.6067142728116497e-06,0.08922882313847148,73566.23,-0.06919693761198896
92,3,2,10,0.0,2,1,0,109614.57,0,0,0,0,0.0,0.19111918450171084,-0.39724980901451484,-0.2045454545454545,0.3603381888047369,1.790109990263424,-0.3248770714252207,54807.285,-0.5559803936086719
93,5,1,8,0.0,2,1,1,172290.61,0,0,0,1,0.0,1.27855229808386,1.3432268000879732,-0.08333333333333336,0.4582018173370389,2.813681725129763,0.12617646478623365,86145.305,-0.2110948218131799
94,5,3,4,0.0,2,0,1,85982.47,0,0,1,1,0.0,-0.18346563296724092,0.013857551477250473,0.45,-0.24174706083723385,1.404170648921265,0.03050014965933352,42991.235,0.34129337025574197
95,3,2,10,176273.95,1,0,1,121277.78,0,0,1,1,0.0,0.3489022451022987,-0.3741538898857641,-0.47727272727272724,0.5335964568081876,-1.0626173200956787e-05,-0.27277144525338837,121277.78,-0.5634438537517215
96,5,3,9,102827.44,1,0,1,64595.25,0,0,1,1,0.0,-0.3605768538763282,0.22814261578400288,-0.44999999999999996,-0.467156077875484,-1.1603083120895252e-05,-0.4971437341649371,64595.25,-0.2853884997556606
97,6,1,8,97086.4,2,1,1,197276.13,0,1,0,1,0.0,1.60204422486115,1.5690093198466242,-0.08333333333333336,0.5788044947030501,1.1321914277645437e-05,0.26260496101132697,98638.065,-0.16548478760565424
98,5,1,8,0.0,2,0,0,99645.04,0,0,1,1,0.0,0.7484906369858287,2.1806746915564235,-0.08333333333333336,-0.09313636536592429,1.6272961124577743,-0.27049031951582403,49822.52,-0.2708946444408247
99,2,2,9,0.0,2,0,0,6534.18,0,0,0,1,0.0,-0.8799664424989172,-0.7476964172063553,-0.14999999999999994,-0.9133856073281162,0.10668880374623436,-0.7824716369817643,3267.09,-0.6137807460498453
100,5,2,6,0.0,1,1,1,161848.03,0,0,0,0,0.0,0.5670947671249944,-0.09613676337342535,-0.3214285714285714,0.5855663226041635,2.6431423973885635,0.3216537326312891,161848.03,-0.12392897866101973
101,4,3,6,0.0,2,0,0,167162.43,0,0,0,0,0.0,0.474333639217753,-0.4549371161110995,0.10714285714285708,0.7498351088653501,2.7299326545230866,0.3589628872539192,83581.215,-0.17866101971005052
102,5,2,9,82674.15,1,1,0,41970.72,0,0,0,1,0.0,-0.4437804769054764,0.948795258402072,-0.44999999999999996,-0.6429881902980481,-1.3571418463701129e-05,-0.6083268332210928,41970.72,-0.3173155237009285
103,3,2,7,0.0,2,1,0,60536.56,0,0,1,1,0.0,-0.3207482452264298,-0.3810826656243893,0.0,-0.2623753705205048,0.9886097065906273,-0.44271595801040486,30268.28,-0.38846717706466855
104,5,5,1,0.0,1,1,1,177655.68,1,0,1,0,1.0,0.07409146077489713,-1.015332137083163,0.7499999999999999,0.729014810976017,2.9012994815735227,3.550659480192944,177655.68,2.065352663300212
105,4,3,4,107073.27,2,1,1,30984.59,1,0,1,0,0.0,-0.6992174933819355,-0.5476745344704661,0.45,-0.6894695631772788,-1.7136238409347253e-05,-0.5100489569889427,15492.295,0.14425802247923117
106,3,2,1,88938.62,1,1,1,10054.53,0,1,0,1,0.0,-0.8341509614333589,0.13121369055021603,0.7499999999999999,-0.903804260360973,-2.0015841387801815e-05,-0.5675288893280144,10054.53,1.663984362273986
107,6,2,2,99806.85,1,0,1,36976.52,0,1,0,0,0.0,-0.5664716785745257,0.6576562971911815,0.24999999999999992,-0.7073245556139708,-1.5811744309298177e-05,-0.20887342724294003,36976.52,1.396405494923169
108,4,2,5,150092.8,1,0,0,71862.79,0,0,1,1,0.0,-0.1344825758358183,0.15243306624975572,-0.25,-0.23517798806820847,-1.4042937275656849e-05,-0.2259935230565053,71862.79,-0.07071727208557319
109,2,2,9,92833.89,1,1,0,99449.86,1,1,0,1,0.0,0.11473973697544805,-0.5238154458400697,-0.44999999999999996,0.3500072609535562,-4.367232189694998e-06,-0.3258586928317614,99449.86,-0.5535755008959115
110,5,1,3,90536.81,1,0,1,63082.88,0,1,0,1,0.0,-0.1626042495192872,0.8072023735498429,0.0,-0.41098513626453037,-1.0483213361130712e-05,-0.03956626580816624,63082.88,0.5716240430037465
111,3,2,7,108055.1,2,1,0,27231.26,0,1,0,1,0.0,-0.6899586780105424,-0.5079325599161439,0.0,-0.6841915198749525,-1.7746441300120174e-05,-0.6473050958286812,13615.63,-0.37706466851278714
112,3,3,2,100238.35,1,0,0,86797.41,0,0,0,1,0.0,-0.17618030014682495,-0.5681596105672712,0.24999999999999992,-0.00026727866460787755,-7.720893200883096e-06,0.6072379568662306,86797.41,0.7183363197046208
113,5,2,9,106190.55,1,0,1,22994.32,0,0,1,1,0.0,-0.712301405084317,0.21305985396272692,-0.44999999999999996,-0.7932082012138992,-1.8325774776242893e-05,-0.70158202839771,22994.32,-0.37478416680241083
114,5,1,9,154475.54,2,0,1,101300.94,1,1,0,1,0.0,0.4062780091537111,1.2315898875406404,-0.14999999999999994,-0.09211218238947481,-1.1152597916036096e-05,-0.3167619818282237,50650.47,-0.33282293533148727
115,4,1,9,132351.29,2,1,1,74169.13,0,1,0,0,0.0,-0.023853139778115477,0.5307442215786952,-0.14999999999999994,-0.2396424562951507,-1.2710219614222595e-05,-0.450095081733627,37084.565,-0.417657598957485
116,5,2,6,167864.4,1,1,0,115638.29,0,1,0,0,0.0,0.2213481301874568,0.11179673286376429,-0.3214285714285714,0.12269661149085818,-1.0611939144010528e-05,-0.0027566118537959033,115638.29,-0.12001954715751752
117,3,3,1,0.0,2,1,0,31766.3,0,0,0,0,0.0,-0.6612164559413408,-0.7194097151055544,2.2499999999999996,-0.6040693584582133,0.5187583097768587,-0.03404114956182494,15883.15,1.317348102296791
118,3,2,8,107818.63,1,1,0,199725.39,1,1,0,0,0.0,1.4669242710730046,-0.05565371480379642,-0.41666666666666663,1.4931007614763236,8.389806088803275e-06,0.2759786614051661,199725.39,-0.45941611916526404
119,5,2,4,185173.81,2,1,0,120834.48,0,1,0,1,0.0,0.38227229802482426,0.4762514382696247,0.45,0.12109217495952532,-1.1205287725842494e-05,0.3730446781101901,60417.24,0.28473692783841026
120,6,2,8,129433.34,2,0,0,38131.77,0,0,0,1,0.0,-0.5310285813980665,1.0283118346206783,-0.08333333333333336,-0.714247481425756,-1.7050851892385272e-05,-0.6063713787848785,19065.885,-0.15129499918553513
121,5,2,6,120193.42,1,0,0,100130.95,0,0,1,1,0.0,0.011874874452220211,-0.0005329827491250182,-0.3214285714285714,-0.03900954354950657,-8.256990945696529e-06,-0.11162416902783198,100130.95,-0.11220068415051308
122,4,2,6,0.0,2,1,0,141069.88,0,0,0,0,0.0,0.40600981077258536,-0.06768880913887731,0.10714285714285708,0.3989216286343307,2.303811338138282,0.17578303958556393,70534.94,-0.1356572731715264
123,5,3,10,126384.42,1,1,1,198129.36,0,1,0,0,0.0,0.5976932588377678,-0.4417094533373602,-0.47727272727272724,0.8904318157672994,3.7396272514913537e-06,0.07056454013954051,198129.36,-0.4232966577322336
124,4,1,3,0.0,1,0,0,183646.41,0,0,0,0,0.0,1.5104957832295471,0.7327180343596217,0.0,0.9179095028121502,2.9991349845698165,1.4416387469092025,183646.41,0.43479394038116953
125,2,3,9,152603.45,1,1,0,110265.24,1,0,0,1,0.0,0.03361545429269371,-1.018530033577913,-0.44999999999999996,0.6637096630021683,-1.006189318954852e-05,-0.27270897145103146,110265.24,-0.5964489330509855
